"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"5069"	"FAM83D"	3.63548963525252	3.74303240820186	55.1689840288369	2.00521593347705e-14	3.4299126568262e-13
"3172"	"CNRIP1"	-2.80946798301693	5.47367280720662	-55.1543435450056	2.00576158065325e-14	3.4299126568262e-13
"13006"	"SCHIP1"	-4.69590500737776	5.23403046616616	-55.1899466395366	2.0143945370497e-14	3.44122369360325e-13
"14457"	"SYNPO"	-4.0103100743585	4.92142770648976	-55.1481741746778	2.01756015946252e-14	3.44300248009927e-13
"5269"	"FGFR2"	-3.29524111712281	4.57891836855313	-55.1237290597156	2.01947473757949e-14	3.44300248009927e-13
"14748"	"TFRC"	2.48735859298084	6.57388570041665	55.0793642955867	2.0334922733055e-14	3.46272092684389e-13
"12109"	"RAD51"	3.80295549321046	2.96378254059971	55.094769162581	2.0351025683017e-14	3.46272092684389e-13
"5615"	"GAGE12G"	5.1060223462332	3.17642220112994	55.0971554614495	2.06005573905571e-14	3.50168397758333e-13
"8297"	"LOC283392"	-3.28789649796953	2.51557674676137	-55.0008051390139	2.06648555807345e-14	3.50911476888389e-13
"833"	"ARHGEF26-AS1"	-3.03824366424353	1.94733864545964	-54.9152922418012	2.09853964834225e-14	3.56000024523253e-13
"205"	"ADA"	3.93648955019337	4.9987045517173	54.916803423792	2.10594654242963e-14	3.56901417513746e-13
"7779"	"LHFPL3"	-3.65340189815995	2.25326596566992	-54.9025761765379	2.10810428757977e-14	3.56912313792925e-13
"5849"	"GLRA2"	-3.16424180619679	1.88391509803715	-54.7184956758301	2.17839066931917e-14	3.68446255170859e-13
"3027"	"CKMT1B"	-4.57087763554412	5.12104892034788	-54.7137192171708	2.19986292439542e-14	3.71709246759341e-13
"1207"	"BAIAP2L1"	3.39176635667572	2.93804642042108	54.6129664903949	2.22381232195736e-14	3.75383923535158e-13
"9347"	"MMP14"	3.60177470685266	5.18545695616572	54.5374362155291	2.2577931907597e-14	3.80742988222177e-13
"4444"	"ELAVL3"	-6.43631242195224	3.71907938711559	-54.6816392349706	2.27729469165965e-14	3.83231158880245e-13
"5605"	"GAGE12C"	5.09879516289579	3.17280862664322	54.5606615947444	2.2786916029163e-14	3.83231158880245e-13
"11337"	"PNCK"	-3.46209480914304	4.19492617295894	-54.4833675565466	2.27961897801783e-14	3.83231158880245e-13
"490"	"ALOX5"	-2.90909572661737	2.96651670534801	-54.4708002202177	2.2815392472488e-14	3.83231158880245e-13
"785"	"ARHGAP11A"	3.87546601658194	3.41942433803217	54.477943297636	2.28681005699558e-14	3.8373843170982e-13
"2531"	"CCNB1"	3.98177038482384	5.48198375454563	54.453275430417	2.29913141879446e-14	3.85426662330647e-13
"6037"	"GPR22"	-4.13764407006923	2.41241344645193	-54.4502512129281	2.30308951702586e-14	3.85710934929017e-13
"6949"	"IL8"	3.68962887208641	3.49749895066355	54.4208983204476	2.30919270451319e-14	3.86353546803194e-13
"4510"	"ENHO"	-5.56021615296849	4.90098618824588	-54.478497673022	2.33008063553356e-14	3.89466125051094e-13
"5625"	"GAGE4"	5.5376332041372	3.39544505970587	54.4613927008882	2.33681216509618e-14	3.90123690303173e-13
"2618"	"CD44"	2.64250743047605	6.50620531266659	54.3387663880585	2.33859118710683e-14	3.90123690303173e-13
"179"	"ACTL6A"	2.98720815337878	5.19293335007181	54.330356920139	2.34346121169709e-14	3.90553960881952e-13
"14744"	"TFPI"	4.37569439931367	4.18074357633231	54.3366778118545	2.35802885127188e-14	3.92597987161468e-13
"7088"	"ISLR"	-3.4021064692646	2.51548304839891	-54.2886297343206	2.36486124489387e-14	3.92970211731999e-13
"12164"	"RAPGEF2"	-2.56001754637361	4.50162040642613	-54.279578106037	2.3648744045811e-14	3.92970211731999e-13
"1591"	"C14orf162"	-3.5269825097353	2.18039614362535	-54.1057455064721	2.44988360357507e-14	4.06699761999527e-13
"10589"	"PABPC1L2A"	-3.97252270284243	2.48806302080632	-54.111084222359	2.45348526182498e-14	4.06901461370176e-13
"7887"	"LMAN1L"	-3.46468349242451	2.03125355284372	-54.0886836737549	2.45722434267528e-14	4.07125537592526e-13
"708"	"APLP1"	-5.81717109346078	6.63131671811393	-54.2117851847481	2.46145366872092e-14	4.07430326194397e-13
"4837"	"FAM111B"	3.64013726385394	2.46004188395367	54.0219702640189	2.49067977604953e-14	4.11868084402216e-13
"5416"	"FNDC5"	-4.21018200927695	3.75878206274033	-54.0287472092601	2.49681152938226e-14	4.1248197446161e-13
"8640"	"LRP1B"	-2.77095031398232	1.77637044728959	-53.9544497030516	2.51662222223781e-14	4.15352296872531e-13
"12194"	"RASGRF2"	-2.58950053235793	3.34188047748807	-53.9117234869777	2.53680686740971e-14	4.18278726136056e-13
"17041"	"ZWINT"	4.92083740381964	4.65034254294711	53.9714539120315	2.54295928508076e-14	4.18888046872869e-13
"4169"	"DSCAML1"	-2.84537046029417	1.96053130271254	-53.8590730164627	2.56324255369414e-14	4.21821643802427e-13
"5777"	"GGTA1P"	-3.20160332193788	1.98725881964309	-53.8494287150266	2.56991277940641e-14	4.22511504108966e-13
"14458"	"SYNPO2"	-2.89764841467773	2.03366923540544	-53.8035041479294	2.59089836636113e-14	4.25551312602032e-13
"12972"	"SCAMP5"	-4.53982673347932	6.1839933779253	-53.829171624199	2.60190011422944e-14	4.26947016819035e-13
"10120"	"NME5"	-3.53509900106922	2.71064133236712	-53.7222644774137	2.63652095693961e-14	4.32211978796763e-13
"11133"	"PINK1"	-3.24443658553018	6.4897797954696	-53.7098797233695	2.63996870526344e-14	4.32361445302943e-13
"10485"	"OR2L13"	-2.65456282219762	1.62663619747383	-53.6911171379891	2.64657500967789e-14	4.33027421689043e-13
"4089"	"DOC2B"	-4.61159664708827	2.7334831671398	-53.7305642271506	2.65357534003284e-14	4.33756528976221e-13
"1414"	"BRIP1"	3.02141836870288	2.35145722763349	53.6568269733724	2.66551881170343e-14	4.35291477210074e-13
"7965"	"LOC100130238"	-3.06157524075844	2.31409461465937	-53.5249251235235	2.7343058145339e-14	4.46097414660176e-13
"7721"	"LCP1"	2.80010795917759	5.2332831191052	53.5111448570569	2.74031145542213e-14	4.46649808828795e-13
"11538"	"PPP1R14B"	3.29995761958754	6.75667152313085	53.4505545045055	2.77561623622611e-14	4.51972122363122e-13
"8610"	"LPL"	-2.7362698017423	3.95854757891745	-53.428552301646	2.78410734033004e-14	4.52922195088615e-13
"11287"	"PLLP"	-3.05517310426227	5.81700880449819	-53.3745291722819	2.81480142523192e-14	4.57277747166306e-13
"9953"	"NECAB1"	-4.07344817064049	4.40404034116312	-53.3963867625505	2.81624514355458e-14	4.57277747166306e-13
"13204"	"SERPINH1"	3.90758736573298	6.1478833390724	53.2946566174399	2.86888810022921e-14	4.65382238066678e-13
"798"	"ARHGAP26"	-2.89350972202034	4.16682079543041	-53.2589536545503	2.87756652569526e-14	4.66346308902837e-13
"266"	"ADCYAP1"	-3.04383057908143	2.02348425316474	-53.1848839721999	2.9200095865316e-14	4.72775341317922e-13
"1367"	"BMPR1B"	-2.8980483156735	2.0734498370831	-53.1628251665934	2.9317196877615e-14	4.73863664233029e-13
"1981"	"C4BPB"	4.90083215263102	3.10591000535277	53.2290907207811	2.93284280954345e-14	4.73863664233029e-13
"2237"	"CACNG8"	-3.78216665089851	3.02378736408285	-53.173015625156	2.9350696781634e-14	4.73863664233029e-13
"11547"	"PPP1R1B"	-6.00490307464757	5.3099406328328	-53.3040861300096	2.93945679166424e-14	4.74122978628984e-13
"1109"	"ATP9A"	-2.87402664788737	5.88502912848504	-53.1359033616442	2.94696537190626e-14	4.74884807425613e-13
"717"	"APOBEC3B"	4.32875837222017	2.91117651218974	53.1296074688546	2.97180852431672e-14	4.78435916251896e-13
"14761"	"TGIF2"	3.48858957391697	3.56770154976385	53.0660241250115	2.99234226279555e-14	4.81287200362277e-13
"1568"	"C12orf68"	-4.76210697345548	3.14576469750181	-53.0895026677355	3.00839273370138e-14	4.83345719463659e-13
"7165"	"JAKMIP2"	-2.87134371529532	3.55970592492515	-53.025596185746	3.01081092187463e-14	4.83345719463659e-13
"11546"	"PPP1R1A"	-3.29113439734482	3.75156802178026	-52.9873612620811	3.03627756979252e-14	4.86975505996169e-13
"15295"	"TPPP3"	-4.99407201759419	4.78525803033617	-53.0250778255566	3.05494597631658e-14	4.89509153667495e-13
"6158"	"GSG2"	2.85231448786339	2.13362898945664	52.8876063178423	3.09274942965403e-14	4.95101267851376e-13
"7739"	"LEF1"	3.24258333745002	4.52038066260977	52.8826891358179	3.09838144945637e-14	4.95537573468871e-13
"2328"	"CASC5"	2.92307067830257	2.12698667243914	52.8576577922583	3.11122909479949e-14	4.97126005972225e-13
"11563"	"PPP1R3F"	-3.29553394346602	4.05271722727594	-52.7630650427009	3.1721381720087e-14	5.0638374245858e-13
"11390"	"POLE2"	3.12279832798764	2.83785583047223	52.7176611062684	3.19885899149773e-14	5.09935703389023e-13
"10881"	"PDIA4"	3.07434546066541	6.45350753275724	52.7146563407197	3.20037071163268e-14	5.09935703389023e-13
"5303"	"FKBP11"	3.27630200329899	5.30941065236826	52.7042161689942	3.20866937940785e-14	5.10780618576326e-13
"11640"	"PRDX4"	3.54122552194435	6.95863781651912	52.6959412107564	3.21709098596477e-14	5.11643509512252e-13
"7485"	"KIF18A"	3.19623394990334	2.38240282098352	52.6784073407731	3.22415685257947e-14	5.12289377256547e-13
"2916"	"CHEK2"	3.53937511129266	3.43739681002471	52.6676868553156	3.23491205841317e-14	5.13519699105085e-13
"3032"	"CLASP2"	-2.97194840007353	5.67145215012889	-52.5503021713336	3.30443041390177e-14	5.23658091995386e-13
"10504"	"ORM1"	5.80590040915835	4.05962619214147	52.684371915272	3.30492173726925e-14	5.23658091995386e-13
"10991"	"PGBD5"	-3.50185304676596	4.45352635944705	-52.5523296561306	3.30837614360047e-14	5.23718708191684e-13
"10688"	"PART1"	-3.00168479664609	2.58525952072754	-52.4494925830115	3.37073049212721e-14	5.32737372527171e-13
"7515"	"KIFC1"	5.23246031472383	3.4574099205604	52.5361565861681	3.37211912131207e-14	5.32737372527171e-13
"13465"	"SLC17A6"	-3.36621548184079	1.97333637729341	-52.4485811305705	3.37472205014573e-14	5.32737372527171e-13
"1971"	"C3orf70"	-2.95421076578812	2.64780497030963	-52.336569037268	3.44619378015671e-14	5.43516723014724e-13
"12881"	"S100A11"	3.79170059906934	7.76924652004139	52.2918624173463	3.48742266828644e-14	5.49510804728424e-13
"6143"	"GRM7"	-2.97710767921875	1.78919848207672	-52.2407750690106	3.51208769168138e-14	5.52886270133664e-13
"3559"	"CUX2"	-2.94438313123999	2.17094539987534	-52.2333679869556	3.51701379566927e-14	5.53150998176803e-13
"6011"	"GPR126"	3.25553596736109	3.13771821599405	52.2309425614529	3.52133051091069e-14	5.53319482769737e-13
"14958"	"TMEM132C"	-3.17692787965238	2.05359394309593	-52.1895830663676	3.54941838680761e-14	5.57219466636123e-13
"11202"	"PLAC8"	3.41207192050525	3.31819418726193	52.1373971923094	3.5889652789372e-14	5.62909558791172e-13
"5732"	"GDF3"	5.14223951380994	3.19309725991141	52.1900449855828	3.60553302309846e-14	5.6460524692366e-13
"11875"	"PTGDS"	-8.53065155541721	6.56638920905982	-52.5274508038318	3.6085391220583e-14	5.6460524692366e-13
"5423"	"FOLH1"	-3.77506346458565	2.99342220179451	-52.1169481821283	3.60971153232911e-14	5.6460524692366e-13
"972"	"ASPM"	3.76528310622202	2.63424264165194	52.1010664453839	3.62087587091112e-14	5.65580574592767e-13
"11136"	"PIP4K2A"	-2.39809021879817	6.4770775947789	-52.0809564958783	3.62258189603673e-14	5.65580574592767e-13
"13"	"AAK1"	-2.43682252154335	3.64360429750786	-52.0635496673445	3.6351616813061e-14	5.66510695809345e-13
"4474"	"ELTD1"	-2.62411309517596	1.63905848534325	-52.0641641683791	3.63518506197093e-14	5.66510695809345e-13
"4495"	"EMP3"	3.34329519642972	6.36250980288195	52.0322437228731	3.66357329666329e-14	5.70375676418402e-13
"9036"	"MCF2"	-2.9981081580753	2.00973810079081	-52.0232759800819	3.66667688048899e-14	5.70375676418402e-13
"10498"	"ORC1"	4.08513417467693	3.09480413792226	52.0422226710831	3.67104618743741e-14	5.70534789878035e-13
"8655"	"LRRC15"	3.04869072545284	2.1828219483991	51.9600446575361	3.71335575661435e-14	5.76584720350803e-13
"6002"	"GPNMB"	3.07701344131901	5.92590365558075	51.8751577208169	3.77675041924829e-14	5.85894612354541e-13
"793"	"ARHGAP21"	-2.63459145033884	6.02477034378778	-51.8248667101802	3.81212194522625e-14	5.90844245856021e-13
"3026"	"CKMT1A"	-4.44213250472601	5.01538142139607	-51.830344323088	3.84056514987548e-14	5.94712036695977e-13
"2204"	"CA9"	3.53009487420238	5.15388373025262	51.7821891189091	3.85302574563236e-14	5.9610014462147e-13
"11119"	"PIK3IP1"	-2.63705770180055	4.39814758562027	-51.7608474002871	3.86104272621251e-14	5.96798888841315e-13
"9701"	"MYL4"	4.45682233625143	2.98807723488686	51.790852572385	3.87143002601426e-14	5.97862414071713e-13
"7000"	"INPP5F"	-2.88708276761445	6.31869955846024	-51.7213607667744	3.89276271741071e-14	6.00241512303741e-13
"15103"	"TMEM63C"	-3.89211309637573	3.27814892293138	-51.7349306725898	3.8970498567316e-14	6.00241512303741e-13
"5665"	"GARNL3"	-3.56388765192141	3.46096114405795	-51.7240833859119	3.89849391545876e-14	6.00241512303741e-13
"23"	"ABAT"	-3.67765552409113	5.63352176250289	-51.723742937291	3.9009185033289e-14	6.00241512303741e-13
"4723"	"ETV4"	4.92505927322894	3.99627167317003	51.7286556634831	3.94017047511385e-14	6.05734593599783e-13
"15591"	"TUBA8"	-4.92831128541419	3.8128679731297	-51.6889068646889	3.97169642575405e-14	6.10031102366494e-13
"11684"	"PRKCZ"	-3.55302852813548	6.14706209506647	-51.5813567568742	4.01100149658042e-14	6.15294855136101e-13
"13867"	"SNN"	-3.26356567395441	6.0434107438832	-51.5731620926708	4.01318481383861e-14	6.15294855136101e-13
"4500"	"EMX2OS"	-3.5391325632123	2.0765305615818	-51.5665683939639	4.0226314042363e-14	6.16189063888811e-13
"16090"	"WDR17"	-2.83365663419992	2.57996322971899	-51.4898483590288	4.07678248161889e-14	6.23923379974152e-13
"8238"	"LOC147670"	-3.0872176040212	2.51384235993827	-51.468373975362	4.0963047476228e-14	6.26348875714988e-13
"159"	"ACSBG1"	-3.99466093580709	3.22546833591477	-51.4723819332344	4.10982794346535e-14	6.27853553836387e-13
"6439"	"HIF3A"	-2.52361434340732	2.31373573092142	-51.3070372060598	4.22776470349876e-14	6.45292394180397e-13
"11293"	"PLP2"	3.92893700708853	6.27536385160678	51.3093070480683	4.24466483799702e-14	6.47292404499206e-13
"6865"	"IGF2"	5.82652930901096	6.43461287082149	51.4079381598033	4.2578020544941e-14	6.48715524817425e-13
"7461"	"KIAA1755"	-2.78777768271472	1.99787206739499	-51.2328298527153	4.29244218073291e-14	6.53409345886744e-13
"7925"	"LOC100128239"	-2.87735246702855	1.94680457678579	-51.1874263401927	4.33243165275104e-14	6.58908360818488e-13
"12055"	"RAB3A"	-5.45149400431317	6.23984936679596	-51.2018581353214	4.4110780631128e-14	6.70271567718451e-13
"3029"	"CKS1B"	4.27248563569087	6.53274322543981	51.0774977090614	4.45924305363228e-14	6.7698695299534e-13
"12893"	"S100B"	-4.70303902020309	7.17494376393985	-51.0746967702475	4.48086815891244e-14	6.79664779726852e-13
"12498"	"RMI2"	3.70639069791792	4.09944998992081	50.9951283391033	4.51624805148312e-14	6.8425888485103e-13
"10503"	"ORC6"	3.14623158939779	4.1017008453936	50.9811314866853	4.51918296875042e-14	6.8425888485103e-13
"16216"	"XBP1"	2.51456933256365	6.79308001683311	50.9334356773691	4.55871244751619e-14	6.89631663866048e-13
"14272"	"STAT4"	-3.54079260363537	2.61963256681794	-50.884795460616	4.61452964356972e-14	6.97456701181029e-13
"5275"	"FGL1"	3.98011123624904	3.03765599725157	50.8409636866747	4.66729137023193e-14	7.04806470957345e-13
"6419"	"HGD"	3.56348247478361	2.68868585131529	50.8069094197622	4.68848538264462e-14	7.07380418484143e-13
"4778"	"F13A1"	-2.89790266023589	1.80910993494081	-50.7920846020346	4.69324235917332e-14	7.07472051118885e-13
"6222"	"GTSE1"	4.02551429528463	2.91602666137432	50.7460404214788	4.75963535115861e-14	7.16846493833067e-13
"2664"	"CDC25C"	3.620165209473	2.57439920346344	50.6598766771289	4.83202077098201e-14	7.27106108777337e-13
"9877"	"NCOA1"	-2.44170141205542	4.57999108201839	-50.6336913583855	4.84461602298563e-14	7.28244040101506e-13
"1572"	"C13orf15"	-4.78336620300049	4.74789877611364	-50.6905714036748	4.84812590483436e-14	7.28244040101506e-13
"7544"	"KLF9"	-2.6179949027106	5.12170879146869	-50.5941996940528	4.88434304562364e-14	7.33038420641174e-13
"2875"	"CFI"	2.84909648986041	3.97973859989189	50.5533438371005	4.9265271643345e-14	7.38719099601926e-13
"2198"	"CA4"	-3.69604225658757	3.89648117487425	-50.5281176876466	4.96546055427271e-14	7.43902785499081e-13
"14948"	"TMEM125"	-3.22352538938088	2.95700950611717	-50.5025218883015	4.98192560521e-14	7.45714219870284e-13
"9362"	"MND1"	4.16591338330743	3.35324743632246	50.4927548364831	5.01702708316449e-14	7.503096029901e-13
"11687"	"PRKD3"	2.79811176798349	4.3648805750058	50.4403472713884	5.04116978601046e-14	7.53259453827278e-13
"11943"	"PTPRO"	-2.88644728959116	2.16334732354005	-50.3649152702089	5.12024018091863e-14	7.64404333139069e-13
"12190"	"RASGEF1A"	-3.40812464629521	3.29768212935678	-50.3535604372742	5.13918271389326e-14	7.6656103315106e-13
"2726"	"CDK14"	-2.58408462563746	5.00934270562769	-50.3307521865808	5.15436470086898e-14	7.67894028877349e-13
"10728"	"PCDH17"	-3.39136590706804	2.23588049493926	-50.3362376702079	5.15712747413082e-14	7.67894028877349e-13
"10514"	"OSBPL1A"	-2.8514996604318	5.97033482321897	-50.3178662559142	5.16954502840818e-14	7.68426243479442e-13
"10590"	"PABPC1L2B"	-3.97210480475035	2.53817460564341	-50.3391492634984	5.16971611983647e-14	7.68426243479442e-13
"7487"	"KIF19"	-3.37698026704139	1.99903292275399	-50.3080990430153	5.18667768342735e-14	7.70275852131994e-13
"13198"	"SERPIND1"	4.47889026814052	4.01234724084346	50.335221047164	5.19584470927344e-14	7.70965678402114e-13
"11344"	"PNMA3"	-4.4062090021314	3.46289122649825	-50.3259927134872	5.2020254036799e-14	7.71149413273652e-13
"2288"	"CAP2"	-2.92561088064914	5.74110523248958	-50.2840533347059	5.20612924322819e-14	7.71149413273652e-13
"5288"	"FIBIN"	-2.94599868691168	2.13842397715375	-50.2772557178872	5.21358129319567e-14	7.71582877323724e-13
"3182"	"CNTN4"	-3.2227146200107	2.66106897082503	-50.2750181027985	5.21935352740743e-14	7.71767201116819e-13
"7323"	"KCTD4"	-2.96087856119374	1.83593081292201	-50.2646632899035	5.22720883574083e-14	7.72258955290689e-13
"2770"	"CDS1"	-2.79075897334149	3.62037257706946	-50.2585665605361	5.23234298902166e-14	7.72348187184678e-13
"1188"	"BACE2"	3.41156294333731	4.43261090526633	50.1802631924564	5.32524277576846e-14	7.85381177197893e-13
"55"	"ABCD2"	-3.00587198168424	2.04341139483709	-50.1409893993679	5.36216766562439e-14	7.90143444522301e-13
"15786"	"UGT2B10"	3.15860824000256	2.20365738753339	50.1001956931646	5.40928144937086e-14	7.95993514583392e-13
"805"	"ARHGAP32"	-2.55917289783145	4.11008258259589	-50.0938728266986	5.41120583847822e-14	7.95993514583392e-13
"11597"	"PPP4R4"	-2.61363581288496	2.85118979793476	-50.0828273616376	5.42375969079312e-14	7.97152404899413e-13
"7481"	"KIF14"	3.34782831424725	2.34631288638852	50.0175076357224	5.50538296196557e-14	8.08451973458665e-13
"12057"	"RAB3C"	-4.21192243158567	3.02120818089278	-50.0082276838746	5.54360341038561e-14	8.13363980582309e-13
"15002"	"TMEM176B"	-3.67112115124339	3.14605687133442	-49.9530058086581	5.58687987732405e-14	8.19008727674099e-13
"11209"	"PLAU"	3.92374521787202	3.53383937954778	49.9553220317	5.59247003504579e-14	8.19123897143434e-13
"16402"	"ZEB2"	-2.51715134751365	4.59605812742848	-49.9280731174129	5.59922657297127e-14	8.19409560880577e-13
"7235"	"KCNAB1"	-4.25185306327856	3.43838520530028	-49.8242650302311	5.76026095185687e-14	8.42252907102983e-13
"5367"	"FLJ43390"	-2.70382118452379	1.6573752901138	-49.7610112316084	5.7970435899933e-14	8.46287098941544e-13
"14988"	"TMEM163"	-4.74981481751246	3.3331992636507	-49.8169674384219	5.79777894048755e-14	8.46287098941544e-13
"2049"	"C6orf168"	-2.66875229054306	2.81338792671259	-49.6986174657615	5.8723146116839e-14	8.56433633999991e-13
"13302"	"SH2D5"	-2.95137012316947	3.09180688289407	-49.6219024873812	5.96893724508551e-14	8.69437981955297e-13
"5676"	"GATA1"	4.55557348044469	2.94707513631234	49.6641863942015	5.97168090134115e-14	8.69437981955297e-13
"16460"	"ZIC1"	-5.11747640790652	4.5796183098457	-49.6910427888966	5.97854272311605e-14	8.69694324969331e-13
"2921"	"CHI3L1"	-3.64989063670545	5.31770200589408	-49.606185559568	6.00236395198511e-14	8.71683017853839e-13
"4893"	"FAM155A"	-3.40005499761787	3.15964048433328	-49.6008713697298	6.00243922200954e-14	8.71683017853839e-13
